payment_id,order_id,payment_date,payment_method,amount,currency
PAY000429,ORD003423,2023-05-11,Wallet,1331.75,GBP
PAY000430,ORD000465,2023-02-05,Net Banking,543.88,EUR
PAY000431,ORD000043,2022-12-23,Net Banking,1173.94,GBP
PAY000432,ORD004743,2022-11-25,Net Banking,1371.71,GBP
PAY000433,ORD001737,2025-08-07,Wallet,2783.6,GBP
PAY000434,ORD003282,2025-01-04,Debit Card,4722.23,USD
PAY000435,ORD000681,2023-11-02,Debit Card,747.64,EUR
PAY000436,ORD004660,2022-08-29,Debit Card,,INR
PAY000437,ORD004588,2022-11-09,UPI,1969.2,EUR
PAY000438,ORD003050,2022-09-24,Credit Card,157.38,GBP
PAY000439,ORD001445,2025-07-14,Credit Card,1008.5,INR
PAY000440,ORD000285,2022-12-01,UPI,2532.2,INR
PAY000441,ORD001145,1988/01/02,Wallet,1699.57,USD
PAY000442,ORD002948,2023-02-03,Debit Card,4333.08,GBP
PAY000443,ORD000336,2023-08-08,Debit Card,4277.03,INR
PAY000444,ORD001013,2023-05-27,Credit Card,,INR
PAY000445,ORD004185,2025-02-21,Debit Card,2775.63,INR
PAY000446,ORD000893,2022-09-30,Net Banking,1468.45,GBP
PAY000447,ORD002461,2024-04-10,Wallet,3261.66,EUR
PAY000448,ORD002392,2022-11-24,Wallet,4146.71,GBP
PAY000449,ORD003287,2023-12-17,Debit Card,,USD
PAY000450,ORD003072,2023-09-03,Net Banking,278.96,USD
PAY000451,ORD001815,2025-02-23,Wallet,3918.63,EUR
PAY000452,ORD004032,2024-10-26,Net Banking,3072.87,USD
PAY000453,ORD002983,1978/12/26,Wallet,1256.05,INR
PAY000454,ORD002141,2025-06-27,Credit Card,1230.1,EUR
PAY000455,ORD001804,2025-06-02,Wallet,4539.97,INR
PAY000456,ORD003079,2025-06-26,Net Banking,1885.44,GBP
PAY000457,ORD001156,2023-10-04,Wallet,1403.33,GBP
PAY000458,ORD003572,2023-08-29,Debit Card,3208.77,USD
PAY000459,ORD004204,2023-06-20,Net Banking,2219.19,USD
PAY000460,ORD002082,2024-10-30,UPI,1153.83,INR
PAY000461,ORD003630,2025-08-09,UPI,1523.44,USD
PAY000462,ORD004430,2025-01-20,Debit Card,2782.22,EUR
PAY000463,ORD003222,2023-06-06,Net Banking,471.89,EUR
PAY000464,ORD002419,2024-05-23,UPI,2157.94,USD
PAY000465,ORD000855,2024-10-22,Credit Card,3694.26,GBP
PAY000466,ORD004534,2024-04-29,Wallet,3147.81,EUR
PAY000467,ORD003532,1980/06/24,Debit Card,3389.4,EUR
PAY000468,ORD000230,2024-08-06,Wallet,2222.2,USD
PAY000469,ORD003285,2023-03-23,Debit Card,2875.67,EUR
PAY000470,ORD002601,2023-04-10,Credit Card,1174.86,INR
PAY000471,ORD002306,2023-11-23,Credit Card,3658.0,EUR
PAY000472,ORD001947,2025-05-06,Wallet,2328.88,INR
PAY000473,ORD002443,2023-08-02,Credit Card,2867.47,USD
PAY000474,ORD000853,2025-02-03,Debit Card,4287.38,INR
PAY000475,ORD002292,2025-04-08,Net Banking,1121.26,INR
PAY000476,ORD002483,2025-08-18,UPI,1385.19,GBP
PAY000477,ORD002614,2024/09/18,UPI,2034.73,GBP
PAY000478,ORD004523,2023-10-08,Credit Card,,USD
PAY000479,ORD001150,2023-03-25,UPI,3937.7,INR
PAY000480,ORD001827,2023-09-10,Net Banking,3773.59,EUR
PAY000481,ORD003042,2024-07-23,Credit Card,3522.47,USD
PAY000482,ORD004051,2025-06-01,Net Banking,4437.66,EUR
PAY000483,ORD001902,2010/11/30,Credit Card,1572.41,GBP
PAY000484,ORD001564,1978/02/06,Wallet,649.84,EUR
PAY000485,ORD003285,2024-08-02,Credit Card,491.49,INR
PAY000486,ORD002834,2023-09-23,UPI,4450.04,USD
PAY000487,ORD001210,2025-07-23,Credit Card,634.16,INR
PAY000488,ORD004712,2002/04/16,UPI,1658.93,INR
PAY000489,ORD001720,2022-12-19,Wallet,784.66,GBP
PAY000490,ORD001059,2022-11-19,Wallet,3329.64,GBP
PAY000491,ORD000393,2024-07-29,Wallet,3895.6,USD
PAY000492,ORD001464,2024-07-05,Wallet,2644.17,GBP
PAY000493,ORD003507,2023-08-24,Wallet,3784.16,INR
PAY000494,ORD001737,2024-06-01,Wallet,2953.16,INR
PAY000495,ORD004499,2023-09-12,Net Banking,3408.35,GBP
PAY000496,ORD003415,2024-07-02,Wallet,,EUR
PAY000497,ORD004805,2025-05-22,Debit Card,1041.18,USD
PAY000498,ORD000087,2023-12-09,UPI,2952.29,USD
PAY000499,ORD001128,2023-06-12,Wallet,2154.75,EUR
PAY000500,ORD002749,1983/02/13,Credit Card,4338.31,USD
PAY000501,ORD003858,2025-04-25,Wallet,617.53,USD
PAY000502,ORD004619,2023-10-27,Debit Card,2414.73,EUR
PAY000503,ORD001339,2025-05-05,Net Banking,1929.77,GBP
PAY000504,ORD002054,2023-11-12,UPI,880.73,USD
PAY000505,ORD004487,2024-05-31,Credit Card,2366.52,GBP
PAY000506,ORD003998,2025-08-21,Wallet,3912.85,GBP
PAY000507,ORD001832,2024-08-05,Net Banking,1956.73,USD
PAY000508,ORD004284,2023-02-28,Net Banking,751.97,INR
PAY000509,ORD002480,2024-07-24,Net Banking,668.26,EUR
PAY000510,ORD002762,2023-01-24,Debit Card,2160.15,EUR
PAY000511,ORD001819,2024-02-03,UPI,1242.29,USD
PAY000512,ORD003226,2024-10-09,Debit Card,4288.17,USD
PAY000513,ORD001475,2025-03-26,Debit Card,,EUR
PAY000514,ORD004755,2025-08-20,Wallet,1895.06,INR
PAY000515,ORD004414,2023-02-12,UPI,454.52,GBP
PAY000516,ORD002927,2024-04-01,Credit Card,3286.93,INR
PAY000517,ORD001101,2024-10-01,Net Banking,2642.0,EUR
PAY000518,ORD002689,2025-02-01,Debit Card,4346.9,INR
PAY000519,ORD001639,2025-05-13,UPI,2399.68,INR
PAY000520,ORD002365,2025-04-21,Debit Card,4015.77,INR
PAY000521,ORD003970,2006/07/15,Net Banking,2110.2,EUR
PAY000522,ORD001602,2022/03/05,Wallet,3523.61,GBP
PAY000523,ORD000889,2023-09-30,Credit Card,,GBP
PAY000524,ORD003557,2023-04-29,Wallet,2678.6,USD
PAY000525,ORD001915,2022-09-15,Credit Card,2938.33,INR
PAY000526,ORD003908,2023-01-30,Net Banking,2458.8,USD
PAY000527,ORD002274,2024-11-20,Net Banking,1977.65,INR
PAY000528,ORD000617,2023-11-28,Wallet,598.12,EUR
PAY000529,ORD000861,2023-04-04,UPI,437.54,GBP
PAY000530,ORD001563,2024-05-25,Net Banking,4817.46,EUR
PAY000531,ORD002140,2022-09-21,Debit Card,819.75,INR
PAY000532,ORD001216,2025-06-23,Credit Card,539.22,GBP
PAY000533,ORD002190,2024-07-23,Wallet,1893.43,GBP
PAY000534,ORD000840,2023-01-25,UPI,1385.64,USD
PAY000535,ORD001071,2022-12-01,Wallet,705.2,USD
PAY000536,ORD002444,2023-05-14,Wallet,1180.22,GBP
PAY000537,ORD001762,2025-05-06,UPI,2048.48,EUR
PAY000538,ORD002999,2025-03-01,Net Banking,740.92,GBP
PAY000539,ORD004802,2024-03-05,Wallet,770.6,GBP
PAY000540,ORD004106,2023-01-21,Net Banking,1049.81,USD
PAY000541,ORD004429,2024-09-20,UPI,4806.3,USD
PAY000542,ORD002662,2025-06-04,Credit Card,4428.77,EUR
PAY000543,ORD004120,2023-11-01,UPI,1077.79,EUR
PAY000544,ORD000048,2023-06-18,Debit Card,4187.4,GBP
PAY000545,ORD002781,2024-05-13,Net Banking,96.81,INR
PAY000546,ORD004000,2025-03-12,Wallet,2227.52,USD
PAY000547,ORD001973,2023-11-25,Wallet,3552.61,EUR
PAY000548,ORD001353,2025-04-22,Wallet,55.05,INR
PAY000549,ORD001292,2025-01-03,Credit Card,794.63,GBP
PAY000550,ORD003469,2025-07-18,UPI,4174.8,INR
PAY000551,ORD004475,2024-09-25,Credit Card,,INR
PAY000552,ORD003684,2022-11-04,Debit Card,,INR
PAY000553,ORD000178,2023-10-08,Wallet,1511.79,EUR
PAY000554,ORD001264,2025-02-12,Credit Card,799.53,INR
PAY000555,ORD001403,2025-04-20,Net Banking,1337.64,INR
PAY000556,ORD001935,2025-07-26,Credit Card,1024.9,USD
PAY000557,ORD002244,2023-06-25,Credit Card,2644.28,EUR
PAY000558,ORD003136,2024-10-07,Credit Card,2645.81,USD
PAY000559,ORD004889,2023-04-02,Wallet,71.89,GBP
PAY000560,ORD004964,2023-07-25,Debit Card,2221.51,GBP
PAY000561,ORD002549,2025-01-05,Wallet,744.79,INR
PAY000562,ORD003690,2025-03-21,Net Banking,812.55,INR
PAY000563,ORD004515,2022-09-22,UPI,1254.31,USD
PAY000564,ORD004796,2024-02-07,Wallet,1958.72,USD
PAY000565,ORD001710,2023-10-14,Net Banking,3724.12,INR
PAY000566,ORD003384,2024-07-12,Wallet,3104.05,EUR
PAY000567,ORD000497,2025-01-29,Net Banking,859.85,GBP
PAY000568,ORD003866,2015/10/18,Net Banking,528.72,EUR
PAY000569,ORD002643,2023-08-31,Net Banking,1289.04,GBP
PAY000570,ORD001803,1979/07/09,Wallet,1298.43,GBP
PAY000571,ORD000555,1970/06/17,Credit Card,3483.56,EUR
PAY000572,ORD002081,2023-11-05,Wallet,3360.29,EUR
PAY000573,ORD002030,2023-01-05,Credit Card,3926.59,USD
PAY000574,ORD004935,2025-06-12,Wallet,3440.74,GBP
PAY000575,ORD001484,2020/07/07,Credit Card,1724.97,GBP
PAY000576,ORD000182,2023-04-27,Credit Card,116.9,INR
PAY000577,ORD000852,2024-04-14,Wallet,1374.91,EUR
PAY000578,ORD002498,2024-05-23,Net Banking,2046.38,USD
PAY000579,ORD001904,2023-02-15,Wallet,2945.85,EUR
PAY000580,ORD004935,2023-12-11,Net Banking,,INR
PAY000581,ORD002223,2023-07-06,Credit Card,2341.79,EUR
PAY000582,ORD002073,1971/11/11,Wallet,3351.35,INR
PAY000583,ORD002310,2025-07-03,UPI,4444.6,EUR
PAY000584,ORD003908,2023-04-25,UPI,1271.49,INR
PAY000585,ORD001519,2024-11-26,Wallet,580.67,INR
PAY000586,ORD002910,2023-11-29,Net Banking,4571.6,EUR
PAY000587,ORD003624,2025-03-17,UPI,3406.41,INR
PAY000588,ORD004713,2025-05-23,Wallet,3199.46,USD
PAY000589,ORD002339,2025-01-11,Credit Card,3767.22,GBP
PAY000590,ORD000261,2023-05-20,Wallet,2426.93,GBP
PAY000591,ORD001509,2023-12-15,UPI,1730.71,GBP
PAY000592,ORD002886,2024-01-22,Net Banking,4145.67,INR
PAY000593,ORD002534,2025-02-27,Wallet,230.38,GBP
PAY000594,ORD001514,2022-10-26,Net Banking,1047.75,GBP
PAY000595,ORD000632,2025-05-06,Credit Card,1815.93,USD
PAY000596,ORD003797,2024-08-10,Debit Card,1382.55,USD
PAY000597,ORD000977,2024-12-24,Wallet,2827.06,INR
PAY000598,ORD003424,2024-06-04,Credit Card,2245.48,EUR
PAY000599,ORD001724,2022-11-10,Debit Card,1602.1,GBP
PAY000600,ORD001725,2023-02-25,Debit Card,3207.27,USD
PAY000601,ORD002361,2012/10/25,Credit Card,1419.19,GBP
PAY000602,ORD003775,1999/04/11,Net Banking,3869.54,INR
PAY000603,ORD003348,2023-08-14,Debit Card,,USD
PAY000604,ORD001909,2024-09-11,Debit Card,3007.77,GBP
PAY000605,ORD004430,2024-08-17,UPI,207.33,EUR
PAY000606,ORD004665,2023-08-12,UPI,3472.31,INR
PAY000607,ORD004625,2023-09-22,Credit Card,1065.83,GBP
PAY000608,ORD003656,2023-10-10,Credit Card,1389.02,GBP
PAY000609,ORD004742,2024-02-12,Wallet,77.79,GBP
PAY000610,ORD001941,2025-04-15,UPI,2757.82,USD
PAY000611,ORD000051,2025-06-16,Wallet,3230.41,INR
PAY000612,ORD003893,2024-01-25,Debit Card,3237.16,INR
PAY000613,ORD002801,2024-09-05,Debit Card,1052.28,INR
PAY000614,ORD001900,2023-09-19,Debit Card,1303.08,GBP
PAY000615,ORD002260,2024-12-24,Wallet,3942.74,INR
PAY000616,ORD004701,2023-10-07,Net Banking,,USD
PAY000617,ORD003543,2023-02-17,Debit Card,418.18,INR
PAY000618,ORD002321,2024-06-18,Wallet,4358.77,GBP
PAY000619,ORD001199,2024-09-05,Debit Card,3435.45,EUR
PAY000620,ORD004269,2024-09-21,Wallet,296.42,USD
PAY000621,ORD002696,2022-10-25,Debit Card,2975.96,GBP
PAY000622,ORD002589,2024-08-11,Wallet,4337.79,USD
PAY000623,ORD003908,2022-10-28,Wallet,2709.18,USD
PAY000624,ORD003711,2024-06-04,Wallet,2581.68,EUR
PAY000625,ORD001780,2016/02/07,Net Banking,1223.65,USD
PAY000626,ORD004764,2024-02-19,Credit Card,4443.77,INR
PAY000627,ORD000926,2023-05-31,Net Banking,3214.1,GBP
PAY000628,ORD004390,2023-06-05,UPI,3952.71,USD
PAY000629,ORD003567,2025-08-09,Net Banking,2010.5,USD
PAY000630,ORD000817,2023-07-24,Wallet,3945.27,EUR
PAY000631,ORD003774,2024-07-26,UPI,288.55,EUR
PAY000632,ORD000396,2023-05-19,Debit Card,1518.14,INR
PAY000633,ORD004766,2025-06-13,Net Banking,4268.54,INR
PAY000634,ORD003162,2023-10-18,UPI,1852.85,USD
PAY000635,ORD003608,2023-12-06,Wallet,1200.89,EUR
PAY000636,ORD002858,1970/03/31,Credit Card,2823.92,USD
PAY000637,ORD001448,2025-03-15,Net Banking,76.52,EUR
PAY000638,ORD002963,2023-04-30,Credit Card,,EUR
PAY000639,ORD001961,2023-07-15,Wallet,2653.39,EUR
PAY000640,ORD000011,2023-02-22,UPI,1613.5,INR
PAY000641,ORD000595,1973/09/23,Debit Card,2750.62,GBP
PAY000642,ORD003479,2022-09-15,Wallet,2703.57,EUR
PAY000643,ORD001069,2024-09-15,Debit Card,4949.04,USD
PAY000644,ORD000464,2025/03/11,UPI,321.45,USD
PAY000645,ORD000261,2023-01-25,Net Banking,1007.68,USD
PAY000646,ORD001519,2025-01-16,Debit Card,790.09,INR
PAY000647,ORD003344,2023-11-03,Debit Card,4853.99,INR
PAY000648,ORD003521,2022-11-26,Debit Card,1453.43,GBP
PAY000649,ORD000708,2023-08-02,Debit Card,996.22,INR
PAY000650,ORD000372,2023-08-01,Net Banking,3072.21,USD
PAY000651,ORD002045,2023-11-18,Debit Card,2046.73,INR
PAY000652,ORD000811,2024-11-05,Wallet,576.22,EUR
PAY000653,ORD000730,2023-02-26,Credit Card,3037.65,USD
PAY000654,ORD002295,1997/11/23,Debit Card,581.02,GBP
PAY000655,ORD003684,2024-09-23,UPI,3952.48,USD
PAY000656,ORD002892,2003/05/09,UPI,566.75,EUR
PAY000657,ORD004712,2025-02-26,UPI,3978.32,INR
PAY000658,ORD000446,2024-09-18,Debit Card,4698.35,EUR
PAY000659,ORD002575,1998/09/18,Wallet,2236.18,EUR
PAY000660,ORD002341,2024-10-14,Wallet,4200.7,EUR
PAY000661,ORD000566,2024-02-11,Net Banking,532.77,INR
PAY000662,ORD000314,2005/11/30,UPI,4733.22,GBP
PAY000663,ORD002960,2023-05-20,UPI,4004.42,USD
PAY000664,ORD001181,2025-02-07,Credit Card,3227.94,GBP
PAY000665,ORD002031,2023-01-07,Credit Card,4797.65,EUR
PAY000666,ORD000114,2024-03-17,Net Banking,29.68,INR
PAY000667,ORD003343,2023-11-30,Wallet,4364.24,USD
PAY000668,ORD002152,2023-07-27,Wallet,3469.95,GBP
PAY000669,ORD001206,2023-09-08,Debit Card,998.78,GBP
PAY000670,ORD003445,2024-02-24,Net Banking,1703.78,INR
PAY000671,ORD004782,2025-05-03,UPI,1308.14,EUR
PAY000672,ORD004179,2022-09-29,Wallet,206.12,EUR
PAY000673,ORD003293,2024-06-19,Debit Card,2408.69,EUR
PAY000674,ORD000287,2022-09-23,Debit Card,2309.73,EUR
PAY000675,ORD003027,2025-05-06,Debit Card,2300.37,INR
PAY000676,ORD002686,2023-05-22,Net Banking,4077.36,GBP
PAY000677,ORD001511,2024-09-10,UPI,3240.58,INR
PAY000678,ORD002890,2024-03-24,Debit Card,1922.3,EUR
PAY000679,ORD002451,2025-08-21,Credit Card,2333.37,GBP
PAY000680,ORD003701,2024-12-22,UPI,1960.2,INR
PAY000681,ORD002354,2023-06-04,Wallet,2492.28,INR
PAY000682,ORD001010,2025-03-23,Wallet,4369.32,GBP
PAY000683,ORD002168,2014/03/29,Wallet,3438.27,INR
PAY000684,ORD002813,2025-01-04,Net Banking,4217.96,GBP
PAY000685,ORD004251,2025-03-05,Wallet,4915.71,EUR
PAY000686,ORD000317,2023-04-04,Credit Card,4602.32,INR
PAY000687,ORD001421,2023-12-24,UPI,2879.08,USD
PAY000688,ORD000484,2025-01-26,Debit Card,2588.0,GBP
PAY000689,ORD000371,2023-07-18,Credit Card,1234.24,EUR
PAY000690,ORD004597,2024-03-08,Wallet,2197.34,USD
PAY000691,ORD004710,2025-04-07,Net Banking,4911.26,INR
PAY000692,ORD004933,2023-09-26,UPI,3790.76,USD
PAY000693,ORD004715,2025-06-02,Wallet,4016.2,USD
PAY000694,ORD000687,2024-03-14,UPI,651.46,EUR
PAY000695,ORD002793,2023-12-02,Credit Card,3961.13,USD
PAY000696,ORD004309,2022-10-19,UPI,117.15,EUR
PAY000697,ORD003502,2024-01-07,Wallet,4206.7,USD
PAY000698,ORD000482,2024-10-08,Debit Card,869.44,EUR
PAY000699,ORD002933,2024-10-30,Credit Card,2311.9,EUR
PAY000700,ORD001486,2022-10-02,UPI,4681.76,USD
PAY000701,ORD000035,2022-09-06,Wallet,2545.92,EUR
PAY000702,ORD001583,2025-08-18,UPI,4118.39,EUR
PAY000703,ORD000462,2025-01-31,UPI,233.61,USD
PAY000704,ORD003911,2024-01-08,Credit Card,3742.79,INR
PAY000705,ORD004564,2023-09-14,Debit Card,4794.38,INR
PAY000706,ORD003902,2024-11-19,Debit Card,3374.34,EUR
PAY000707,ORD004106,2024-09-29,Wallet,,GBP
PAY000708,ORD003604,2025-01-11,Wallet,616.1,INR
PAY000709,ORD001455,2024-07-23,Wallet,4129.15,USD
PAY000710,ORD004331,2023-02-11,Net Banking,1285.58,GBP
PAY000711,ORD003819,2025-06-30,UPI,1525.28,INR
PAY000712,ORD002301,2025-04-15,Net Banking,3685.2,EUR
PAY000713,ORD001903,2009/01/08,Wallet,2203.04,GBP
PAY000714,ORD003096,2025-08-03,Debit Card,1467.29,USD
PAY000715,ORD001320,2025-07-21,UPI,3602.12,USD
PAY000716,ORD003364,2023-03-24,Wallet,2013.13,EUR
PAY000717,ORD000461,2024-12-07,Net Banking,,USD
PAY000718,ORD000518,2025-03-21,Net Banking,,GBP
PAY000719,ORD003327,2022-09-17,Credit Card,4443.34,EUR
PAY000720,ORD004691,2023-09-24,Credit Card,1486.07,INR
PAY000721,ORD001948,2024-12-31,UPI,1780.05,USD
PAY000722,ORD001957,2024-07-20,Credit Card,3197.85,INR
PAY000723,ORD002522,2024-07-04,Wallet,581.73,EUR
PAY000724,ORD004787,2024-04-10,Net Banking,3746.5,USD
PAY000725,ORD003898,2025-01-13,Debit Card,2278.13,EUR
PAY000726,ORD001600,2016/02/27,Debit Card,4349.95,GBP
PAY000727,ORD003252,2023-07-06,Wallet,1024.24,USD
PAY000728,ORD000877,2018/03/27,UPI,1639.1,EUR
PAY000729,ORD003513,2025-08-21,Debit Card,4504.8,INR
PAY000730,ORD000335,2024-09-01,Net Banking,3901.45,INR
PAY000731,ORD004158,2025-01-31,UPI,2446.59,USD
PAY000732,ORD001810,2023-06-28,Net Banking,833.79,INR
PAY000733,ORD000717,2025-07-31,Net Banking,394.27,GBP
PAY000734,ORD000797,2025-03-29,Debit Card,3482.93,EUR
PAY000735,ORD004643,2025-06-03,Credit Card,2973.44,EUR
PAY000736,ORD001297,2001/10/23,Credit Card,2709.13,GBP
PAY000737,ORD003107,2025-06-18,Wallet,3580.58,EUR
PAY000738,ORD001572,2024-06-24,Wallet,1818.76,GBP
PAY000739,ORD004376,2024-11-14,Wallet,50.59,GBP
PAY000740,ORD001757,2022-09-27,Credit Card,4335.07,INR
PAY000741,ORD004742,2023-05-26,UPI,2329.71,EUR
PAY000742,ORD003992,1971/03/18,Net Banking,3135.67,USD
PAY000743,ORD004208,2024-11-06,Wallet,1045.07,GBP
PAY000744,ORD000872,2023-03-05,Wallet,2688.97,GBP
PAY000745,ORD002076,2024-08-20,Credit Card,2531.36,EUR
PAY000746,ORD004533,2024-11-10,UPI,3282.12,USD
PAY000747,ORD000406,2024-08-01,UPI,3295.31,EUR
PAY000748,ORD001360,2025-07-05,UPI,4484.49,INR
PAY000749,ORD002975,2024-05-15,Net Banking,2773.14,GBP
PAY000750,ORD003170,2025-03-06,UPI,1717.45,GBP
PAY000751,ORD000366,2023-03-27,Net Banking,3914.07,INR
PAY000752,ORD001477,2024-05-28,Credit Card,4346.87,USD
PAY000753,ORD000520,2022-12-03,Net Banking,2632.39,EUR
PAY000754,ORD001767,2025-07-04,UPI,3013.83,EUR
PAY000755,ORD003684,2025-04-20,Net Banking,1280.24,USD
PAY000756,ORD002859,2022-09-05,UPI,711.38,GBP
PAY000757,ORD000290,2023-10-14,Debit Card,1124.17,INR
PAY000758,ORD003860,2022-09-12,Wallet,3219.76,EUR
PAY000759,ORD003949,1990/08/03,Debit Card,,INR
PAY000760,ORD004785,2023-08-27,Credit Card,4291.59,INR
PAY000761,ORD002319,2024-04-09,UPI,3683.31,USD
PAY000762,ORD001940,2024-03-21,UPI,2887.0,GBP
PAY000763,ORD004411,2025-06-06,Credit Card,,INR
PAY000764,ORD003915,2025-03-30,Net Banking,52.49,GBP
PAY000765,ORD004875,2024-11-04,Net Banking,268.68,EUR
PAY000766,ORD001511,2023-11-04,UPI,4210.88,EUR
PAY000767,ORD001062,2014/06/19,UPI,3261.51,EUR
PAY000768,ORD001765,2023-02-01,UPI,4552.44,USD
PAY000769,ORD001192,1971/04/28,Credit Card,881.35,USD
PAY000770,ORD001336,2023-08-13,Net Banking,4509.53,GBP
PAY000771,ORD004722,2022-10-27,UPI,1364.08,USD
PAY000772,ORD000387,2023-08-10,Credit Card,1730.94,GBP
PAY000773,ORD000146,2024-08-23,Net Banking,3380.91,GBP
PAY000774,ORD003745,2023-01-12,Credit Card,4758.73,USD
PAY000775,ORD003611,2023-01-09,Wallet,,GBP
PAY000776,ORD003233,2023-11-20,Credit Card,2144.01,EUR
PAY000777,ORD004548,1983/01/19,Net Banking,,EUR
PAY000778,ORD004770,2023-03-03,UPI,1904.43,INR
PAY000779,ORD003332,2021/09/19,UPI,1597.07,GBP
PAY000780,ORD002686,2023-03-27,UPI,1822.48,USD
PAY000781,ORD004101,2024-10-25,Credit Card,1855.24,USD
PAY000782,ORD002644,2024-04-30,UPI,2743.82,EUR
PAY000783,ORD000913,2023-03-04,Debit Card,2624.74,EUR
PAY000784,ORD000616,2024-08-14,UPI,791.37,USD
PAY000785,ORD004808,2024-07-06,UPI,3864.44,USD
PAY000786,ORD002023,2025-01-18,Net Banking,532.64,GBP
PAY000787,ORD003652,2025-08-27,Net Banking,4345.7,EUR
PAY000788,ORD002937,2022-09-02,UPI,2453.16,GBP
PAY000789,ORD000112,2024-02-14,Credit Card,2943.09,INR
PAY000790,ORD003737,2025-02-26,Debit Card,827.7,USD
PAY000791,ORD001522,2024-07-23,UPI,3927.1,EUR
PAY000792,ORD002012,2023-10-09,Wallet,759.91,INR
PAY000793,ORD004847,2025-02-08,Net Banking,189.83,USD
PAY000794,ORD000235,2003/01/03,Net Banking,2019.89,EUR
PAY000795,ORD001755,2024-12-13,Debit Card,2268.79,EUR
PAY000796,ORD001237,2024-11-19,Net Banking,3515.35,INR
PAY000797,ORD001994,2023-05-29,Wallet,4524.15,GBP
PAY000798,ORD002529,2024-05-21,UPI,3714.69,INR
PAY000799,ORD001292,2025-04-21,Credit Card,2046.49,USD
PAY000800,ORD001883,2024-11-14,UPI,1562.58,GBP
PAY000801,ORD004044,2024-05-22,Debit Card,858.06,USD
PAY000802,ORD000407,2025-04-04,Wallet,1953.64,INR
PAY000803,ORD002104,2023-12-13,Credit Card,2704.71,USD
PAY000804,ORD003083,2024-03-19,Net Banking,,USD
PAY000805,ORD003614,2025-03-05,Credit Card,2073.97,USD
PAY000806,ORD002477,2023-05-10,Credit Card,,EUR
PAY000807,ORD001846,2023-02-25,UPI,2153.76,GBP
PAY000808,ORD002793,2025-08-04,Wallet,1537.59,USD
PAY000809,ORD004841,2022-09-03,Credit Card,426.83,USD
PAY000810,ORD001963,2023-03-13,Net Banking,2623.01,GBP
PAY000811,ORD003744,2023-12-09,Credit Card,3675.15,GBP
PAY000812,ORD002515,2023-04-12,Debit Card,3431.13,INR
PAY000813,ORD004648,2022-12-16,Wallet,158.8,USD
PAY000814,ORD001172,2023-10-21,Credit Card,885.78,USD
PAY000815,ORD004379,2024-12-19,UPI,2469.68,USD
PAY000816,ORD001082,1982/06/22,UPI,601.52,USD
PAY000817,ORD003200,2022-12-17,Net Banking,1364.94,INR
PAY000818,ORD000971,2024-05-15,UPI,374.7,EUR
PAY000819,ORD002904,2023-05-04,Credit Card,4614.28,INR
PAY000820,ORD003315,2024-07-12,UPI,3172.65,USD
PAY000821,ORD002261,2024-06-08,Credit Card,3470.44,INR
PAY000822,ORD004999,2002/07/19,Net Banking,1760.76,GBP
PAY000823,ORD002923,2024-08-30,UPI,850.03,EUR
PAY000824,ORD000637,2024-08-23,Net Banking,1393.25,USD
PAY000825,ORD004136,2025-03-24,Credit Card,845.63,USD
PAY000826,ORD003430,2024-06-24,Wallet,3846.6,USD
PAY000827,ORD001136,1990/05/28,UPI,218.84,USD
PAY000828,ORD002096,2024-04-22,UPI,1085.17,EUR
PAY000829,ORD001614,2023-11-03,Debit Card,3810.79,USD
PAY000830,ORD003869,2024-11-19,Debit Card,4480.45,INR
PAY000831,ORD003831,2024-06-04,Wallet,1282.12,INR
PAY000832,ORD003186,2023-05-04,Debit Card,3990.69,INR
PAY000833,ORD001191,2024-02-15,Credit Card,,GBP
PAY000834,ORD000122,2024-05-09,Wallet,3707.13,GBP
PAY000835,ORD002221,2023-05-20,Net Banking,1634.03,GBP
PAY000836,ORD003708,2023-12-02,Debit Card,813.63,GBP
PAY000837,ORD003490,2022-11-09,Credit Card,3948.8,USD
PAY000838,ORD003315,2023-04-13,UPI,3343.57,USD
PAY000839,ORD000648,2023-04-01,Credit Card,1494.86,GBP
PAY000840,ORD004151,2022-12-17,Wallet,1082.12,USD
PAY000841,ORD002515,2024-02-15,Debit Card,2635.65,INR
PAY000842,ORD004427,2023-08-21,Net Banking,2890.66,USD
PAY000843,ORD000518,2024-10-20,Net Banking,2239.2,USD
PAY000844,ORD004915,2025-05-14,Credit Card,788.55,INR
PAY000845,ORD001106,2025-03-15,Credit Card,3228.53,GBP
PAY000846,ORD000644,2014/07/21,Debit Card,4443.54,USD
PAY000847,ORD000079,2023-06-18,Wallet,4157.55,INR
PAY000848,ORD000144,2025-03-24,UPI,438.51,GBP
PAY000849,ORD004020,2023-09-04,Credit Card,4610.87,EUR
PAY000850,ORD000630,2024-10-27,UPI,3896.4,EUR
PAY000851,ORD002346,2024-09-23,Debit Card,1885.13,INR
PAY000852,ORD004379,2025-01-28,Debit Card,3694.72,GBP
PAY000853,ORD000448,2025-05-05,UPI,2782.29,USD
PAY000854,ORD003632,2025-07-08,Credit Card,218.86,GBP
PAY000855,ORD001194,2023-09-17,Net Banking,1582.4,INR
PAY000856,ORD000105,2023-12-10,UPI,2240.06,INR
PAY000857,ORD001028,2024-04-10,Debit Card,582.09,USD
PAY000858,ORD003749,2023-08-15,Wallet,811.96,USD
PAY000859,ORD004045,2024-09-13,Net Banking,1755.97,USD
