order_id,customer_id,product_id,order_date,quantity,status
ORD000455,CUST06516,PROD0050,2024-10-15,1,
ORD000456,CUST00308,PROD0035,2023-01-10,1,
ORD000457,CUST01052,PROD0079,05-12-1970,3,
ORD000458,CUST05810,PROD0046,2023-07-09,2,
ORD000459,CUST04917,PROD0056,2023-04-28,1,Pending
ORD000460,CUST04333,PROD0052,2024-07-23,5,Cancelled
ORD000461,CUST01849,PROD0093,2024-01-18,4,Pending
ORD000462,CUST03912,PROD0001,2024-11-04,2,Completed
ORD000463,CUST04712,PROD0082,2022-09-16,5,
ORD000464,CUST06064,PROD0043,2023-08-19,4,Completed
ORD000465,CUST00408,PROD0009,2024-01-01,2,Completed
ORD000466,CUST02587,PROD0059,2023-12-01,2,Completed
ORD000467,CUST03173,PROD0066,2024-05-27,2,
ORD000468,CUST03449,PROD0090,25-06-2022,5,Cancelled
ORD000469,CUST00197,PROD0033,2023-07-28,2,Cancelled
ORD000470,CUST04735,PROD0031,22-10-1995,4,
ORD000471,CUST09999,PROD0073,2024-09-23,2,Cancelled
ORD000472,CUST04812,PROD0054,23-05-2025,2,Completed
ORD000473,CUST07052,PROD0042,2025-06-09,2,Pending
ORD000474,CUST01371,PROD0006,2023-06-01,3,
ORD000475,CUST04415,PROD0047,2023-10-02,3,
ORD000476,CUST06585,PROD0053,2025-07-31,4,Cancelled
ORD000477,CUST01517,PROD0028,2024-12-23,3,Cancelled
ORD000478,CUST00450,PROD0032,2025-06-16,3,Pending
ORD000479,CUST00284,PROD0011,2023-04-11,1,
ORD000480,CUST09250,PROD0019,2023-03-19,2,Pending
ORD000481,CUST01618,PROD0016,21-05-2025,2,
ORD000482,CUST09386,PROD0097,2022-09-26,4,Pending
ORD000483,CUST06253,PROD0099,2024-07-27,1,
ORD000484,CUST06698,PROD0013,08-05-1986,5,Pending
ORD000485,CUST09210,PROD0024,2023-04-04,4,Completed
ORD000486,CUST02709,PROD0089,2024-11-29,2,Pending
ORD000487,CUST00443,PROD0002,2025-05-04,2,
ORD000488,CUST03681,PROD0046,2024-03-05,2,Cancelled
ORD000489,CUST08990,PROD0010,2024-02-29,1,Pending
ORD000490,CUST02007,PROD0018,2023-09-26,3,Cancelled
ORD000491,CUST08755,PROD0075,2024-03-01,4,Pending
ORD000492,CUST03685,PROD0042,2025-03-18,2,Completed
ORD000493,CUST05512,PROD0023,2024-08-30,2,Completed
ORD000494,CUST01109,PROD0072,2024-02-10,4,Cancelled
ORD000495,CUST03474,PROD0070,2025-02-05,3,Cancelled
ORD000496,CUST06210,PROD0062,2023-12-10,2,Cancelled
ORD000497,CUST05339,PROD0081,2024-08-27,3,Pending
ORD000498,CUST06987,PROD0024,2024-07-20,2,
ORD000499,CUST02668,PROD0048,2025-04-26,2,
ORD000500,CUST03580,PROD0058,2023-10-01,2,Cancelled
ORD000501,CUST01530,PROD0058,2024-09-30,1,Completed
ORD000502,CUST01539,PROD0008,2025-08-28,4,
ORD000503,CUST08633,PROD0048,2022-09-29,3,Pending
ORD000504,CUST01515,PROD0044,2022-12-24,4,Cancelled
ORD000505,CUST03314,PROD0012,2022-10-29,4,Pending
ORD000506,CUST03292,PROD0003,2024-02-19,5,Cancelled
ORD000507,CUST05620,PROD0062,2025-08-23,2,
ORD000508,CUST04885,PROD0031,2025-04-29,4,Cancelled
ORD000509,CUST03597,PROD0016,2024-07-13,3,Cancelled
ORD000510,CUST06010,PROD0025,2025-07-09,2,Cancelled
ORD000511,CUST03466,PROD0008,15-03-1987,3,
ORD000512,CUST06543,PROD0009,2025-06-30,5,
ORD000513,CUST08468,PROD0018,2025-08-18,1,Pending
ORD000514,CUST08510,PROD0046,24-04-2017,1,Pending
ORD000515,CUST09396,PROD0094,2023-05-24,2,Cancelled
ORD000516,CUST01164,PROD0002,2025-07-18,4,
ORD000517,CUST07214,PROD0075,2024-05-04,1,Cancelled
ORD000518,CUST08240,PROD0026,10-01-1996,2,
ORD000519,CUST00833,PROD0076,2023-10-09,1,
ORD000520,CUST07253,PROD0006,2024-12-20,2,Completed
ORD000521,CUST05219,PROD0027,2023-07-19,3,Pending
ORD000522,CUST02515,PROD0028,2023-08-16,4,Cancelled
ORD000523,CUST08058,PROD0047,2025-01-23,1,Cancelled
ORD000524,CUST02679,PROD0017,2024-05-13,4,Pending
ORD000525,CUST03475,PROD0028,2022-10-11,2,
ORD000526,CUST03594,PROD0046,2025-04-06,5,Pending
ORD000527,CUST06383,PROD0070,2022-09-28,2,Completed
ORD000528,CUST01677,PROD0098,27-03-2007,1,
ORD000529,CUST02544,PROD0016,2024-04-07,4,
ORD000530,CUST01839,PROD0042,2024-05-14,1,Completed
ORD000531,CUST07096,PROD0039,2023-09-27,3,Pending
ORD000532,CUST01734,PROD0043,2024-03-25,4,Cancelled
ORD000533,CUST07210,PROD0094,2023-09-11,3,
ORD000534,CUST04191,PROD0040,2025-02-06,2,Completed
ORD000535,CUST00417,PROD0018,2025-03-07,1,
ORD000536,CUST01229,PROD0067,2023-08-25,1,Cancelled
ORD000537,CUST04841,PROD0056,2025-02-03,1,Completed
ORD000538,CUST02885,PROD0084,2023-05-15,3,Completed
ORD000539,CUST08871,PROD0036,2022-11-16,2,Cancelled
ORD000540,CUST07246,PROD0053,2025-05-25,3,Completed
ORD000541,CUST09612,PROD0087,2023-01-01,3,Pending
ORD000542,CUST00352,PROD0019,06-03-2023,2,Cancelled
ORD000543,CUST08235,PROD0039,2023-05-15,2,Completed
ORD000544,CUST05608,PROD0059,2023-08-14,3,Cancelled
ORD000545,CUST07022,PROD0063,2025-01-26,2,
ORD000546,CUST09045,PROD0038,27-01-2017,5,Pending
ORD000547,CUST06787,PROD0082,2023-11-29,3,Cancelled
ORD000548,CUST02084,PROD0058,2025-06-25,5,Completed
ORD000549,CUST09582,PROD0070,2025-06-29,4,Pending
ORD000550,CUST04107,PROD0087,2022-10-08,5,Completed
ORD000551,CUST02659,PROD0032,2024-09-01,1,Completed
ORD000552,CUST09265,PROD0083,2024-03-29,2,Cancelled
ORD000553,CUST09192,PROD0100,02-09-2009,1,Pending
ORD000554,CUST00226,PROD0091,2024-09-14,4,
ORD000555,CUST05118,PROD0031,2023-01-07,2,Completed
ORD000556,CUST01699,PROD0034,2025-07-22,1,Completed
ORD000557,CUST05636,PROD0036,29-04-1982,5,
ORD000558,CUST01165,PROD0075,2024-09-27,4,Cancelled
ORD000559,CUST08767,PROD0031,2024-02-19,1,
ORD000560,CUST03290,PROD0007,2024-12-14,5,Cancelled
ORD000561,CUST07006,PROD0033,06-02-2005,3,Cancelled
ORD000562,CUST01078,PROD0023,2022-10-22,1,Cancelled
ORD000563,CUST06453,PROD0032,2023-08-23,1,Cancelled
ORD000564,CUST03879,PROD0040,2025-02-08,5,
ORD000565,CUST03544,PROD0081,2024-06-25,3,Cancelled
ORD000566,CUST08026,PROD0057,2023-06-05,2,
ORD000567,CUST03581,PROD0081,2024-03-11,3,
ORD000568,CUST06327,PROD0097,2025-01-01,5,
ORD000569,CUST00860,PROD0074,10-01-1989,2,
ORD000570,CUST03944,PROD0038,2025-04-17,1,Cancelled
ORD000571,CUST01620,PROD0062,2025-07-05,3,Pending
ORD000572,CUST05694,PROD0092,2025-04-23,2,
ORD000573,CUST01294,PROD0010,20-12-2000,1,Pending
ORD000574,CUST03493,PROD0082,2025-05-25,5,
ORD000575,CUST06219,PROD0091,2025-05-17,4,Cancelled
ORD000576,CUST01130,PROD0098,2025-05-08,5,Pending
ORD000577,CUST05496,PROD0092,2023-03-24,2,Completed
ORD000578,CUST03514,PROD0021,2024-08-23,4,
ORD000579,CUST09969,PROD0015,2025-03-25,2,Pending
ORD000580,CUST03667,PROD0052,02-10-2020,1,Cancelled
ORD000581,CUST03650,PROD0057,17-10-1976,4,Pending
ORD000582,CUST03923,PROD0091,2023-02-11,4,Pending
ORD000583,CUST09797,PROD0069,2025-02-23,3,Cancelled
ORD000584,CUST06749,PROD0040,2025-01-24,3,Completed
ORD000585,CUST03748,PROD0078,2023-11-12,3,Cancelled
ORD000586,CUST08699,PROD0001,2023-03-25,2,Pending
ORD000587,CUST08875,PROD0041,2023-03-11,5,Pending
ORD000588,CUST06509,PROD0005,2023-11-13,5,Completed
ORD000589,CUST07615,PROD0028,2023-10-27,4,
ORD000590,CUST05510,PROD0063,2025-07-21,2,Completed
ORD000591,CUST05198,PROD0066,2024-02-17,5,Completed
ORD000592,CUST08167,PROD0067,2023-01-04,5,
ORD000593,CUST00702,PROD0063,2023-07-04,2,Completed
ORD000594,CUST01233,PROD0040,2025-08-12,4,
ORD000595,CUST08226,PROD0084,2023-01-23,3,
ORD000596,CUST02739,PROD0027,2023-07-04,3,Completed
ORD000597,CUST09450,PROD0026,2022-09-06,3,Pending
ORD000598,CUST07167,PROD0002,19-03-1989,5,
ORD000599,CUST05144,PROD0046,2023-06-07,3,Pending
ORD000600,CUST01188,PROD0056,2025-06-14,4,
ORD000601,CUST03620,PROD0026,2025-03-06,1,Completed
ORD000602,CUST06454,PROD0048,2024-07-12,2,
ORD000603,CUST07187,PROD0076,2024-01-18,1,Pending
ORD000604,CUST02289,PROD0083,2025-01-06,3,
ORD000605,CUST05954,PROD0028,14-08-2016,2,Pending
ORD000606,CUST05606,PROD0031,06-08-2022,4,Cancelled
ORD000607,CUST00180,PROD0090,24-01-2006,5,Pending
ORD000608,CUST05381,PROD0015,2025-04-27,1,Completed
ORD000609,CUST04552,PROD0086,2023-10-15,1,
ORD000610,CUST08763,PROD0075,2023-11-04,1,Completed
ORD000611,CUST02109,PROD0038,2024-04-29,4,Completed
ORD000612,CUST04556,PROD0027,2023-07-28,5,Pending
ORD000613,CUST02770,PROD0024,2023-01-26,3,Completed
ORD000614,CUST06906,PROD0058,2022-10-04,4,
ORD000615,CUST08175,PROD0010,2023-01-08,2,
ORD000616,CUST05365,PROD0050,2024-12-13,5,
ORD000617,CUST00837,PROD0096,2024-01-27,3,
ORD000618,CUST04849,PROD0044,2025-03-12,1,Cancelled
ORD000619,CUST05381,PROD0068,2025-07-29,2,Pending
ORD000620,CUST09070,PROD0060,22-08-1976,3,Completed
ORD000621,CUST04460,PROD0025,2025-08-11,5,Pending
ORD000622,CUST03593,PROD0010,2023-01-28,3,Completed
ORD000623,CUST08446,PROD0016,2024-05-17,4,Completed
ORD000624,CUST02754,PROD0064,2024-04-16,1,Completed
ORD000625,CUST08940,PROD0038,27-10-2009,4,Pending
ORD000626,CUST04181,PROD0082,2023-05-23,4,Cancelled
ORD000627,CUST05798,PROD0099,2023-06-15,3,Completed
ORD000628,CUST02153,PROD0045,2025-05-17,1,Cancelled
ORD000629,CUST05643,PROD0007,2025-05-29,4,Cancelled
ORD000630,CUST01571,PROD0004,2025-05-15,2,
ORD000631,CUST03923,PROD0050,2023-01-12,2,Cancelled
ORD000632,CUST02548,PROD0071,2022-12-19,3,Cancelled
ORD000633,CUST08104,PROD0056,2022-12-24,5,Cancelled
ORD000634,CUST08229,PROD0021,2025-02-09,3,Pending
ORD000635,CUST04091,PROD0091,2024-12-26,1,Completed
ORD000636,CUST07629,PROD0029,29-04-1997,5,Cancelled
ORD000637,CUST04184,PROD0044,2023-12-10,5,Completed
ORD000638,CUST00131,PROD0066,2024-05-21,2,
ORD000639,CUST08262,PROD0090,2024-02-25,3,Cancelled
ORD000640,CUST00509,PROD0004,2024-12-25,1,
ORD000641,CUST03605,PROD0093,21-02-1985,1,Cancelled
ORD000642,CUST00459,PROD0009,2023-12-25,2,Pending
ORD000643,CUST09239,PROD0065,2022-11-27,3,Completed
ORD000644,CUST02066,PROD0059,11-06-2025,3,Completed
ORD000645,CUST05111,PROD0011,2023-08-17,3,Cancelled
ORD000646,CUST08827,PROD0086,2024-01-31,3,Cancelled
ORD000647,CUST01848,PROD0097,2024-06-15,4,
ORD000648,CUST06286,PROD0093,2024-05-08,3,Pending
ORD000649,CUST00081,PROD0027,2023-10-04,3,Completed
ORD000650,CUST03098,PROD0005,23-02-1988,5,Pending
ORD000651,CUST02187,PROD0041,2025-03-22,4,Completed
ORD000652,CUST05074,PROD0056,2023-01-27,4,Cancelled
ORD000653,CUST02716,PROD0036,2023-04-19,1,Pending
ORD000654,CUST03092,PROD0044,10-12-1983,1,Completed
ORD000655,CUST09106,PROD0021,2024-09-07,4,Pending
ORD000656,CUST03636,PROD0089,28-12-2005,2,
ORD000657,CUST09404,PROD0033,2022-11-05,3,
ORD000658,CUST07592,PROD0090,2024-03-16,2,
ORD000659,CUST03068,PROD0088,2023-01-12,4,Cancelled
ORD000660,CUST07678,PROD0010,2023-04-11,3,Pending
ORD000661,CUST01781,PROD0001,2025-01-28,5,Pending
ORD000662,CUST00191,PROD0071,2025-05-04,3,Cancelled
ORD000663,CUST09611,PROD0100,2024-06-11,3,Cancelled
ORD000664,CUST07433,PROD0016,2023-02-17,4,Cancelled
ORD000665,CUST01999,PROD0099,2024-12-08,3,Completed
ORD000666,CUST03060,PROD0075,2023-08-31,2,Cancelled
ORD000667,CUST04858,PROD0042,2025-07-07,1,Completed
ORD000668,CUST05676,PROD0002,2025-05-19,5,Pending
ORD000669,CUST00561,PROD0060,08-11-2008,1,
ORD000670,CUST04512,PROD0082,2025-05-20,2,
ORD000671,CUST07924,PROD0016,2024-02-01,4,Cancelled
ORD000672,CUST03379,PROD0011,2023-02-07,3,Cancelled
ORD000673,CUST01658,PROD0081,2024-02-18,4,Completed
ORD000674,CUST04911,PROD0037,2023-04-17,5,Pending
ORD000675,CUST01224,PROD0040,2024-04-20,4,Pending
ORD000676,CUST04433,PROD0002,2023-12-30,3,Cancelled
ORD000677,CUST09625,PROD0044,2025-02-13,2,Completed
ORD000678,CUST03279,PROD0085,2025-05-02,5,Cancelled
ORD000679,CUST03646,PROD0055,2025-07-06,2,Completed
ORD000680,CUST04472,PROD0040,2024-01-18,3,Pending
ORD000681,CUST08533,PROD0060,2023-05-13,1,Completed
ORD000682,CUST07693,PROD0075,2024-09-21,5,Completed
ORD000683,CUST06351,PROD0065,2024-03-11,2,Cancelled
ORD000684,CUST01986,PROD0100,2022-12-21,1,Cancelled
ORD000685,CUST02375,PROD0086,2024-03-18,3,Pending
ORD000686,CUST03773,PROD0021,2023-05-25,3,Cancelled
ORD000687,CUST06917,PROD0080,22-03-1998,3,Cancelled
ORD000688,CUST07068,PROD0077,2022-11-09,2,Completed
ORD000689,CUST00393,PROD0003,2023-06-08,4,Completed
ORD000690,CUST02422,PROD0035,16-04-1998,5,Cancelled
ORD000691,CUST06420,PROD0061,2023-10-16,1,Completed
ORD000692,CUST02211,PROD0063,2024-11-23,1,Completed
ORD000693,CUST04480,PROD0069,2025-03-19,5,Completed
ORD000694,CUST04159,PROD0037,2022-12-26,2,Cancelled
ORD000695,CUST07350,PROD0001,2023-02-23,2,Completed
ORD000696,CUST06091,PROD0010,2024-06-13,1,Pending
ORD000697,CUST02117,PROD0038,2025-07-29,5,
ORD000698,CUST00811,PROD0078,2024-12-25,3,Cancelled
ORD000699,CUST03120,PROD0027,2022-08-29,3,Pending
ORD000700,CUST09973,PROD0020,2024-06-16,4,
ORD000701,CUST07016,PROD0029,2025-01-30,4,Pending
ORD000702,CUST03704,PROD0082,2023-12-04,1,Cancelled
ORD000703,CUST03966,PROD0003,2022-11-19,4,Completed
ORD000704,CUST09716,PROD0081,2025-02-04,5,
ORD000705,CUST00288,PROD0038,2024-03-11,5,
ORD000706,CUST01927,PROD0011,2025-06-27,2,
ORD000707,CUST09257,PROD0054,2024-07-17,3,Cancelled
ORD000708,CUST00479,PROD0078,2024-11-06,3,Cancelled
ORD000709,CUST03973,PROD0027,12-08-1999,3,Completed
ORD000710,CUST08151,PROD0093,2023-07-25,5,Pending
ORD000711,CUST01669,PROD0085,2025-01-04,4,Completed
ORD000712,CUST07995,PROD0012,2023-04-15,1,Cancelled
ORD000713,CUST06722,PROD0022,20-07-2023,2,Completed
ORD000714,CUST02795,PROD0045,2023-05-24,5,Completed
ORD000715,CUST05780,PROD0003,2023-10-07,4,
ORD000716,CUST03854,PROD0043,2024-12-29,5,Cancelled
ORD000717,CUST01995,PROD0015,2024-05-01,1,
ORD000718,CUST07869,PROD0040,2023-02-02,3,
ORD000719,CUST00369,PROD0055,2023-01-27,3,Completed
ORD000720,CUST07524,PROD0008,2023-09-01,4,Pending
ORD000721,CUST03747,PROD0048,2022-10-22,5,Completed
ORD000722,CUST09168,PROD0030,2023-08-18,3,
ORD000723,CUST08335,PROD0015,2024-08-02,3,Cancelled
ORD000724,CUST08379,PROD0051,2025-04-12,2,Cancelled
ORD000725,CUST03240,PROD0036,2022-10-21,5,Completed
ORD000726,CUST04373,PROD0068,2024-05-22,1,Completed
ORD000727,CUST04240,PROD0080,2024-01-27,4,Completed
ORD000728,CUST05238,PROD0080,2023-01-07,4,Completed
ORD000729,CUST05230,PROD0089,2025-03-02,5,Cancelled
ORD000730,CUST00299,PROD0048,2022-11-24,4,
ORD000731,CUST04423,PROD0035,2023-12-24,5,Pending
ORD000732,CUST06456,PROD0031,2024-01-29,2,Cancelled
ORD000733,CUST08372,PROD0072,2022-09-10,5,Cancelled
ORD000734,CUST09776,PROD0026,2024-11-20,5,Completed
ORD000735,CUST05759,PROD0046,2023-05-06,5,Pending
ORD000736,CUST03767,PROD0006,2022-09-16,3,Pending
ORD000737,CUST08287,PROD0046,2024-08-25,3,Cancelled
ORD000738,CUST04263,PROD0087,2024-10-18,4,Completed
ORD000739,CUST01294,PROD0035,2023-06-19,2,Pending
ORD000740,CUST06243,PROD0027,2025-07-03,3,Cancelled
ORD000741,CUST09397,PROD0018,2024-05-08,3,Cancelled
ORD000742,CUST08615,PROD0070,2024-12-23,2,Cancelled
ORD000743,CUST07276,PROD0076,2023-10-18,5,Pending
ORD000744,CUST01986,PROD0043,2023-11-25,1,Pending
ORD000745,CUST00938,PROD0055,2025-06-23,5,Pending
ORD000746,CUST09405,PROD0060,2025-01-19,5,Cancelled
ORD000747,CUST05194,PROD0025,2025-02-19,5,
ORD000748,CUST08848,PROD0007,2024-07-29,3,Pending
ORD000749,CUST04641,PROD0041,2025-05-22,3,Completed
ORD000750,CUST01376,PROD0100,2024-03-17,1,Completed
ORD000751,CUST00761,PROD0094,2023-09-05,3,Cancelled
ORD000752,CUST01469,PROD0019,2024-07-06,5,Pending
ORD000753,CUST08310,PROD0001,2022-10-01,3,Completed
ORD000754,CUST02903,PROD0001,2023-10-07,4,Completed
ORD000755,CUST06869,PROD0009,2022-11-14,5,
ORD000756,CUST01871,PROD0083,2022-11-09,1,Completed
ORD000757,CUST02052,PROD0057,2024-03-16,1,Completed
ORD000758,CUST04195,PROD0004,2024-04-18,1,
ORD000759,CUST08548,PROD0019,2023-01-17,2,Completed
ORD000760,CUST08713,PROD0045,2022-10-02,4,
ORD000761,CUST04009,PROD0023,2023-04-08,1,Completed
ORD000762,CUST03050,PROD0057,2023-05-12,2,
ORD000763,CUST01069,PROD0032,2023-12-17,5,Completed
ORD000764,CUST08690,PROD0045,2024-08-10,2,Pending
ORD000765,CUST04921,PROD0011,2025-07-18,3,Pending
ORD000766,CUST03272,PROD0073,2023-12-07,5,Pending
ORD000767,CUST03264,PROD0007,2022-09-28,4,Completed
ORD000768,CUST09399,PROD0005,2023-08-30,3,
ORD000769,CUST00937,PROD0027,2025-01-19,5,Pending
ORD000770,CUST01104,PROD0099,2025-02-13,3,Cancelled
ORD000771,CUST01538,PROD0093,2024-05-24,4,Pending
ORD000772,CUST00549,PROD0084,2025-06-14,1,Completed
ORD000773,CUST03462,PROD0083,2023-10-20,3,
ORD000774,CUST08824,PROD0051,2024-02-04,5,
ORD000775,CUST06622,PROD0075,2023-02-26,1,Completed
ORD000776,CUST01232,PROD0024,31-03-2000,2,Cancelled
ORD000777,CUST00047,PROD0068,2025-04-21,3,
ORD000778,CUST00735,PROD0035,2024-11-06,1,Pending
ORD000779,CUST04278,PROD0026,2024-05-16,2,Pending
ORD000780,CUST09168,PROD0008,2024-04-14,3,Completed
ORD000781,CUST00215,PROD0016,2023-01-13,1,Cancelled
ORD000782,CUST02121,PROD0036,2022-09-17,2,Pending
ORD000783,CUST06471,PROD0025,2024-07-14,1,
ORD000784,CUST07553,PROD0028,2023-09-14,4,Cancelled
ORD000785,CUST00129,PROD0089,2025-05-05,2,Cancelled
ORD000786,CUST07439,PROD0097,2024-01-29,5,Completed
ORD000787,CUST00717,PROD0002,2023-11-19,5,Completed
ORD000788,CUST00532,PROD0093,27-01-1987,4,Cancelled
ORD000789,CUST00080,PROD0018,2024-02-27,1,Pending
ORD000790,CUST01165,PROD0047,2024-01-01,2,
ORD000791,CUST01057,PROD0096,2024-05-08,5,
ORD000792,CUST03692,PROD0021,2023-09-08,3,Pending
ORD000793,CUST07039,PROD0060,2024-11-18,3,Completed
ORD000794,CUST09199,PROD0088,2024-06-08,5,
ORD000795,CUST06846,PROD0023,16-08-1976,1,
ORD000796,CUST02906,PROD0091,2025-07-17,2,Pending
ORD000797,CUST02571,PROD0024,2024-07-20,3,
ORD000798,CUST02671,PROD0007,2024-05-27,4,Completed
ORD000799,CUST01000,PROD0014,2024-11-25,1,Cancelled
ORD000800,CUST04815,PROD0094,2024-03-16,5,
ORD000801,CUST03657,PROD0093,2022-12-05,1,Completed
ORD000802,CUST01651,PROD0100,2024-11-13,1,Completed
ORD000803,CUST07286,PROD0071,06-01-1993,4,
ORD000804,CUST02393,PROD0088,2023-08-01,3,
ORD000805,CUST09745,PROD0068,2024-05-22,4,Pending
ORD000806,CUST04417,PROD0100,2025-05-01,1,
ORD000807,CUST08223,PROD0076,2023-10-25,3,Pending
ORD000808,CUST02585,PROD0066,19-04-1992,4,Completed
ORD000809,CUST04116,PROD0065,2024-09-09,5,Completed
ORD000810,CUST09671,PROD0030,2022-10-03,4,Pending
ORD000811,CUST05431,PROD0032,15-03-2024,1,Pending
ORD000812,CUST01076,PROD0005,2023-01-25,4,Cancelled
ORD000813,CUST00007,PROD0056,2025-05-17,5,
ORD000814,CUST00868,PROD0009,2022-09-13,3,Cancelled
ORD000815,CUST07391,PROD0037,2024-08-15,1,Completed
ORD000816,CUST00457,PROD0052,2025-08-20,2,Pending
ORD000817,CUST04849,PROD0094,2025-08-28,5,
ORD000818,CUST08780,PROD0034,2024-03-13,2,Completed
ORD000819,CUST01471,PROD0034,2024-10-15,5,
ORD000820,CUST07748,PROD0033,2023-08-06,1,
ORD000821,CUST03838,PROD0091,2023-06-20,4,Completed
ORD000822,CUST05896,PROD0054,2023-03-27,5,Cancelled
ORD000823,CUST05751,PROD0057,2025-08-08,4,Pending
ORD000824,CUST05796,PROD0080,2024-12-06,2,Pending
ORD000825,CUST03783,PROD0024,2025-08-25,4,Cancelled
ORD000826,CUST00491,PROD0020,2023-05-27,5,Completed
ORD000827,CUST04319,PROD0049,2024-09-09,3,Completed
ORD000828,CUST07888,PROD0011,2023-11-17,4,Completed
ORD000829,CUST01158,PROD0047,29-04-2011,3,Completed
ORD000830,CUST07026,PROD0050,2024-02-18,3,Cancelled
ORD000831,CUST07530,PROD0019,2023-12-27,2,Pending
ORD000832,CUST01303,PROD0095,2025-06-21,4,Pending
ORD000833,CUST01999,PROD0036,2022-09-29,5,Pending
ORD000834,CUST03010,PROD0041,2023-06-04,4,Pending
ORD000835,CUST08519,PROD0058,28-10-1991,3,Pending
ORD000836,CUST00473,PROD0057,2023-05-01,5,
ORD000837,CUST00322,PROD0005,2024-01-27,4,Completed
ORD000838,CUST01519,PROD0092,2024-05-09,1,
ORD000839,CUST01268,PROD0028,2024-02-14,2,Completed
ORD000840,CUST03648,PROD0098,2023-08-12,2,
ORD000841,CUST02900,PROD0035,2022-11-19,5,
ORD000842,CUST00813,PROD0059,2024-09-10,1,Cancelled
ORD000843,CUST02047,PROD0080,2022-12-29,1,Pending
ORD000844,CUST05579,PROD0052,2022-09-26,1,Completed
ORD000845,CUST00661,PROD0091,2024-04-18,2,Cancelled
ORD000846,CUST04799,PROD0084,2022-08-29,4,
ORD000847,CUST00619,PROD0048,2023-06-12,5,Completed
ORD000848,CUST03109,PROD0020,2023-12-31,1,Completed
ORD000849,CUST09941,PROD0096,12-03-2010,5,Completed
ORD000850,CUST00667,PROD0064,2023-06-02,4,Pending
ORD000851,CUST07291,PROD0095,2024-04-08,3,Completed
ORD000852,CUST08672,PROD0010,2024-03-21,5,Pending
ORD000853,CUST02525,PROD0032,2022-11-26,2,Pending
ORD000854,CUST02373,PROD0050,2024-12-18,2,Completed
ORD000855,CUST07487,PROD0027,2023-06-23,2,Cancelled
ORD000856,CUST05768,PROD0020,2024-01-20,1,Pending
ORD000857,CUST05760,PROD0058,2023-11-18,3,Cancelled
ORD000858,CUST03688,PROD0032,2024-12-03,2,
ORD000859,CUST07167,PROD0006,2023-06-08,3,Pending
ORD000860,CUST06107,PROD0028,2025-05-16,3,Completed
ORD000861,CUST06388,PROD0015,2025-06-09,5,Completed
ORD000862,CUST08187,PROD0060,2025-04-27,2,Cancelled
ORD000863,CUST02186,PROD0099,01-03-2010,3,Cancelled
ORD000864,CUST08596,PROD0087,2022-11-17,1,Pending
ORD000865,CUST04234,PROD0015,2025-02-19,4,Completed
ORD000866,CUST08322,PROD0076,25-02-2019,2,
ORD000867,CUST09516,PROD0039,2024-01-03,2,Pending
ORD000868,CUST07424,PROD0003,2023-05-23,1,
ORD000869,CUST04952,PROD0066,14-05-1997,4,
ORD000870,CUST06150,PROD0022,2023-10-05,5,Cancelled
ORD000871,CUST00032,PROD0061,2025-02-05,2,
ORD000872,CUST07543,PROD0049,2024-03-08,4,Cancelled
ORD000873,CUST06762,PROD0042,2025-06-27,4,Completed
ORD000874,CUST04492,PROD0019,2024-10-02,4,Cancelled
ORD000875,CUST01822,PROD0067,2024-08-12,4,Completed
ORD000876,CUST08786,PROD0048,2024-02-11,4,Pending
ORD000877,CUST05721,PROD0098,2025-08-18,5,
ORD000878,CUST05356,PROD0003,2025-08-28,2,
ORD000879,CUST06622,PROD0017,2025-04-27,3,Pending
ORD000880,CUST06474,PROD0062,2023-04-01,3,Pending
ORD000881,CUST09523,PROD0091,2023-09-26,3,Completed
ORD000882,CUST07707,PROD0095,2025-08-21,1,
ORD000883,CUST09726,PROD0064,28-12-2016,1,Pending
ORD000884,CUST06988,PROD0054,2023-08-14,3,
ORD000885,CUST09533,PROD0022,2022-09-10,5,Pending
ORD000886,CUST01482,PROD0005,2023-10-17,4,Completed
ORD000887,CUST05337,PROD0025,2025-07-09,1,
ORD000888,CUST07021,PROD0023,2024-11-03,5,Cancelled
ORD000889,CUST07940,PROD0015,2024-10-01,2,Cancelled
ORD000890,CUST04221,PROD0086,2025-05-11,3,Cancelled
ORD000891,CUST04296,PROD0085,2025-02-03,2,Pending
ORD000892,CUST07053,PROD0041,2023-12-21,1,
ORD000893,CUST01345,PROD0027,2025-02-04,3,Pending
ORD000894,CUST01839,PROD0018,2022-09-27,3,Pending
ORD000895,CUST05816,PROD0089,22-05-2007,4,Completed
ORD000896,CUST08277,PROD0083,2025-05-15,2,Pending
ORD000897,CUST03874,PROD0045,2025-07-06,1,
ORD000898,CUST09219,PROD0053,2025-07-28,2,Completed
ORD000899,CUST01038,PROD0095,2022-10-17,5,Completed
ORD000900,CUST09200,PROD0040,2025-08-22,3,Completed
ORD000901,CUST02714,PROD0074,2023-07-03,2,
ORD000902,CUST04062,PROD0071,2024-08-20,4,Pending
ORD000903,CUST08438,PROD0036,2023-01-02,2,Pending
ORD000904,CUST04038,PROD0092,2022-11-10,2,
ORD000905,CUST00920,PROD0060,2023-01-26,4,
ORD000906,CUST02644,PROD0087,2023-03-16,2,Pending
ORD000907,CUST05401,PROD0029,2023-05-30,5,
ORD000908,CUST04927,PROD0073,2023-12-15,5,Pending
